date,temperature,humidity,luminosity
2020-12-03 15:56:07.147,15.7,20.8,247
2020-12-03 15:56:04.870,15.7,20.8,249
2020-12-03 15:56:02.593,15.7,20.8,249
2020-12-03 15:56:00.315,15.7,20.8,249
2020-12-03 15:55:58.038,15.7,20.8,249
2020-12-03 15:55:55.760,15.7,20.8,249
2020-12-03 15:55:53.483,15.7,20.7,249
2020-12-03 15:55:51.206,15.7,20.7,249
2020-12-03 15:55:48.928,15.6,20.6,249
2020-12-03 15:55:46.651,15.6,20.5,249
2020-12-03 15:55:44.374,15.6,20.5,249
2020-12-03 15:55:42.096,15.6,20.5,249
2020-12-03 15:55:39.819,15.6,20.4,249
2020-12-03 15:55:37.542,15.6,20.4,249
2020-12-03 15:55:35.264,15.6,20.3,249
2020-12-03 15:55:32.987,15.6,20.2,249
2020-12-03 15:55:30.710,15.6,20.1,249
2020-12-03 15:55:28.432,15.6,20.1,249
2020-12-03 15:55:26.155,15.6,20.0,249
2020-12-03 15:55:23.877,15.6,20.0,249
2020-12-03 15:55:21.600,15.6,20.0,249
2020-12-03 15:55:19.323,15.6,20.0,249
2020-12-03 15:55:17.045,15.6,20.0,249
2020-12-03 15:55:14.768,15.6,20.0,247
2020-12-03 15:55:12.491,15.6,20.0,249
2020-12-03 15:55:10.213,15.6,20.0,249
2020-12-03 15:55:07.936,15.6,20.0,249
2020-12-03 15:55:05.663,15.6,20.0,249
2020-12-03 15:55:03.385,15.6,20.0,250
2020-12-03 15:55:01.108,15.6,20.0,249
2020-12-03 15:54:58.831,15.6,20.0,249
2020-12-03 15:54:56.553,15.6,20.0,249
2020-12-03 15:54:54.276,15.6,20.1,249
2020-12-03 15:54:51.999,15.6,20.1,249
2020-12-03 15:54:49.721,15.6,20.1,249
2020-12-03 15:54:47.444,15.6,20.1,250
2020-12-03 15:54:45.167,15.6,20.1,249
2020-12-03 15:54:42.889,15.6,20.1,249
2020-12-03 15:54:40.612,15.6,20.1,249
2020-12-03 15:54:38.335,15.6,20.1,249
2020-12-03 15:54:36.058,15.6,20.1,249
2020-12-03 15:54:33.780,15.6,20.1,249
2020-12-03 15:54:31.503,15.6,20.2,249
2020-12-03 15:54:29.226,15.6,20.2,249
2020-12-03 15:54:26.948,15.6,20.3,249
2020-12-03 15:54:24.671,15.6,20.3,247
2020-12-03 15:54:22.393,15.6,20.4,249
2020-12-03 15:54:20.116,15.6,20.4,250
2020-12-03 15:54:17.839,15.6,20.5,247
2020-12-03 15:54:15.561,15.6,20.6,249
2020-12-03 15:54:13.284,15.6,20.7,249
2020-12-03 15:54:11.007,15.6,20.7,249
2020-12-03 15:54:08.729,15.6,20.8,249
2020-12-03 15:54:06.452,15.6,20.8,249
2020-12-03 15:54:04.175,15.6,20.9,249
2020-12-03 15:54:01.897,15.6,21.0,249
2020-12-03 15:53:59.620,15.5,21.1,250
2020-12-03 15:53:57.342,15.5,21.2,247
2020-12-03 15:53:55.065,15.5,21.2,249
2020-12-03 15:53:52.788,15.5,21.3,249
2020-12-03 15:53:50.510,15.5,21.3,249
2020-12-03 15:53:48.233,15.5,21.4,249
2020-12-03 15:53:45.956,15.5,21.5,249
2020-12-03 15:53:43.678,15.5,21.5,250
2020-12-03 15:53:41.401,15.5,21.5,250
2020-12-03 15:53:39.124,15.5,21.5,249
2020-12-03 15:53:36.846,15.4,21.4,250
2020-12-03 15:53:34.569,15.5,21.5,249
2020-12-03 15:53:32.292,15.4,21.4,249
2020-12-03 15:53:30.014,15.4,21.3,249
2020-12-03 15:53:27.737,15.4,21.3,249
2020-12-03 15:53:25.460,15.4,21.3,249
2020-12-03 15:53:23.182,15.4,21.2,249
2020-12-03 15:53:20.905,15.4,21.1,250
2020-12-03 15:53:18.627,15.4,21.1,247
2020-12-03 15:53:16.350,15.4,21.0,243
2020-12-03 15:53:14.073,15.3,21.0,245
2020-12-03 15:53:11.795,15.3,20.9,250
2020-12-03 15:53:09.518,15.3,20.8,252
2020-12-03 15:53:07.241,15.3,20.7,249
2020-12-03 15:53:04.963,15.3,20.7,250
2020-12-03 15:53:02.686,15.3,20.6,250
2020-12-03 15:53:00.409,15.3,20.5,249
2020-12-03 15:52:58.131,15.3,20.4,250
2020-12-03 15:52:55.854,15.3,20.4,250
2020-12-03 15:52:53.577,15.3,20.3,252
2020-12-03 15:52:51.299,15.3,20.3,249
2020-12-03 15:52:49.026,15.3,20.2,250
2020-12-03 15:52:46.749,15.3,20.2,249
2020-12-03 15:52:44.471,15.3,20.1,249
2020-12-03 15:52:42.194,15.3,20.0,250
2020-12-03 15:52:39.917,15.3,20.0,249
2020-12-03 15:52:37.639,15.3,20.0,249
2020-12-03 15:52:35.362,15.3,20.0,250
2020-12-03 15:52:33.085,15.3,20.0,249
2020-12-03 15:52:30.807,15.3,20.0,249
2020-12-03 15:52:28.530,15.3,20.0,247
2020-12-03 15:52:26.253,15.3,20.0,250
2020-12-03 15:52:23.975,15.3,20.0,249
2020-12-03 15:52:21.698,15.3,20.0,250
2020-12-03 15:52:19.421,15.3,20.0,250
2020-12-03 15:52:17.143,15.3,20.0,250
2020-12-03 15:52:14.866,15.3,20.0,247
2020-12-03 15:52:12.589,15.3,20.0,249
2020-12-03 15:52:10.311,15.3,20.0,250
2020-12-03 15:52:08.034,15.3,20.0,250
2020-12-03 15:52:05.757,15.3,20.0,249
2020-12-03 15:52:03.479,15.3,20.0,250
2020-12-03 15:52:01.206,15.3,20.0,250
2020-12-03 15:51:58.929,15.3,20.0,249
2020-12-03 15:51:56.651,15.3,20.0,250
2020-12-03 15:51:54.374,15.3,20.0,249
2020-12-03 15:51:52.096,15.3,20.0,250
2020-12-03 15:51:49.819,15.3,20.0,250
2020-12-03 15:51:47.542,15.3,19.9,250
2020-12-03 15:51:45.264,15.3,19.9,250
2020-12-03 15:51:42.987,15.3,19.9,250
2020-12-03 15:51:40.710,15.3,19.9,250
2020-12-03 15:51:38.432,15.3,19.9,250
2020-12-03 15:51:36.155,15.3,19.9,250
2020-12-03 15:51:33.878,15.3,19.9,250
2020-12-03 15:51:31.600,15.3,19.9,250
2020-12-03 15:51:29.323,15.3,19.9,250
2020-12-03 15:51:27.046,15.3,19.8,250
2020-12-03 15:51:24.768,15.3,19.8,250
2020-12-03 15:51:22.492,15.3,19.8,250
2020-12-03 15:51:20.214,15.4,19.8,250
2020-12-03 15:51:17.936,15.4,19.8,250
2020-12-03 15:51:15.659,15.4,19.8,250
2020-12-03 15:51:13.381,15.4,19.8,249
2020-12-03 15:51:11.104,15.4,19.8,250
2020-12-03 15:51:08.827,15.4,19.9,250
2020-12-03 15:51:06.549,15.3,19.9,249
2020-12-03 15:51:04.272,15.4,19.9,249
2020-12-03 15:51:01.999,15.4,19.9,249
2020-12-03 15:50:59.721,15.4,19.9,252
2020-12-03 15:50:57.444,15.4,19.9,249
2020-12-03 15:50:55.167,15.3,19.9,249
2020-12-03 15:50:52.889,15.4,19.9,249
2020-12-03 15:50:50.612,15.4,19.8,250
2020-12-03 15:50:48.335,15.3,19.8,249
2020-12-03 15:50:46.058,15.4,19.8,249
2020-12-03 15:50:43.780,15.4,19.8,250
2020-12-03 15:50:41.503,15.4,19.7,249
2020-12-03 15:50:39.225,15.4,19.7,249
2020-12-03 15:50:36.948,15.4,19.7,250
2020-12-03 15:50:34.670,15.4,19.7,249
2020-12-03 15:50:32.393,15.4,19.7,250
2020-12-03 15:50:30.115,15.4,19.7,250
2020-12-03 15:50:27.838,15.4,19.7,249
2020-12-03 15:50:25.561,15.4,19.7,250
2020-12-03 15:50:23.283,15.4,19.7,250
2020-12-03 15:50:21.006,15.4,19.7,250
2020-12-03 15:50:18.729,15.4,19.7,250
2020-12-03 15:50:16.451,15.4,19.7,250
2020-12-03 15:50:14.175,15.4,19.8,250
2020-12-03 15:50:11.897,15.4,19.8,250
2020-12-03 15:50:09.619,15.4,19.8,250
2020-12-03 15:50:07.342,15.4,19.8,250
2020-12-03 15:50:05.064,15.5,19.8,247
2020-12-03 15:50:02.787,15.5,19.8,250
2020-12-03 15:50:00.510,15.5,19.8,250
2020-12-03 15:49:58.232,15.5,19.8,250
2020-12-03 15:49:55.955,15.5,19.8,252
2020-12-03 15:49:53.678,15.5,19.8,250
2020-12-03 15:49:51.400,15.5,19.8,250
2020-12-03 15:49:49.123,15.5,19.9,250
2020-12-03 15:49:46.846,15.5,19.9,250
2020-12-03 15:49:44.568,15.5,19.9,250
2020-12-03 15:49:42.291,15.5,19.9,252
2020-12-03 15:49:40.014,15.5,19.9,250
2020-12-03 15:49:37.736,15.5,19.9,250
2020-12-03 15:49:35.459,15.5,19.9,250
2020-12-03 15:49:33.182,15.5,20.0,250
2020-12-03 15:49:30.905,15.5,20.0,250
2020-12-03 15:49:28.628,15.5,20.0,250
2020-12-03 15:49:26.350,15.6,20.0,250
2020-12-03 15:49:24.073,15.5,20.0,250
2020-12-03 15:49:21.796,15.5,20.0,249
2020-12-03 15:49:19.522,15.6,20.0,249
2020-12-03 15:49:17.245,15.6,20.0,250
2020-12-03 15:49:14.968,15.6,20.1,249
2020-12-03 15:49:12.690,15.6,20.1,249
2020-12-03 15:49:10.413,15.6,20.1,250
2020-12-03 15:49:08.135,15.6,20.1,250
2020-12-03 15:49:05.858,15.6,20.1,249
2020-12-03 15:49:03.581,15.6,20.1,249
2020-12-03 15:49:01.303,15.6,20.2,249
2020-12-03 15:48:59.026,15.5,20.1,249
2020-12-03 15:48:56.749,15.6,20.1,250
2020-12-03 15:48:54.471,15.6,20.1,249
2020-12-03 15:48:52.194,15.6,20.1,249
2020-12-03 15:48:49.917,15.6,20.1,250
2020-12-03 15:48:47.639,15.6,20.1,249
2020-12-03 15:48:45.362,15.6,20.1,249
2020-12-03 15:48:43.085,15.6,20.1,249
2020-12-03 15:48:40.808,15.5,20.1,249
2020-12-03 15:48:38.530,15.6,20.1,250
2020-12-03 15:48:36.252,15.5,20.0,250
2020-12-03 15:48:33.975,15.6,20.0,250
2020-12-03 15:48:31.698,15.5,20.0,249
2020-12-03 15:48:29.420,15.6,20.0,250
2020-12-03 15:48:27.143,15.5,20.1,250
2020-12-03 15:48:24.866,15.6,20.1,250
2020-12-03 15:48:22.588,15.6,20.1,250
2020-12-03 15:48:20.311,15.6,20.2,249
2020-12-03 15:48:18.034,15.5,20.2,250
2020-12-03 15:48:15.756,15.6,20.2,250
2020-12-03 15:48:13.479,15.5,20.2,250
2020-12-03 15:48:11.202,15.6,20.3,250
2020-12-03 15:48:08.924,15.6,20.3,250
2020-12-03 15:48:06.647,15.5,20.3,250
2020-12-03 15:48:04.370,15.5,20.3,250
2020-12-03 15:48:02.092,15.5,20.3,250
2020-12-03 15:47:59.815,15.5,20.3,250
2020-12-03 15:47:57.537,15.5,20.3,250
2020-12-03 15:47:55.260,15.5,20.3,250
2020-12-03 15:47:52.983,15.5,20.3,250
2020-12-03 15:47:50.705,15.5,20.3,250
2020-12-03 15:47:48.428,15.5,20.3,250
2020-12-03 15:47:46.153,15.5,20.2,250
2020-12-03 15:47:43.873,15.5,20.2,250
2020-12-03 15:47:41.596,15.5,20.2,250
2020-12-03 15:47:39.319,15.5,20.2,250
2020-12-03 15:47:37.041,15.5,20.2,247
2020-12-03 15:47:34.764,15.5,20.2,250
2020-12-03 15:47:32.487,15.5,20.1,252
2020-12-03 15:47:30.209,15.5,20.1,250
2020-12-03 15:47:27.932,15.5,20.0,250
2020-12-03 15:47:25.658,15.5,20.0,250
2020-12-03 15:47:23.381,15.5,20.0,250
2020-12-03 15:47:21.103,15.5,20.0,250
2020-12-03 15:47:18.826,15.5,20.0,250
2020-12-03 15:47:16.549,15.5,20.0,250
2020-12-03 15:47:14.271,15.5,20.0,249
2020-12-03 15:47:11.994,15.5,20.0,249
2020-12-03 15:47:09.717,15.5,20.0,250
2020-12-03 15:47:07.439,15.5,20.0,250
2020-12-03 15:47:05.162,15.5,20.0,250
2020-12-03 15:47:02.885,15.5,20.0,250
2020-12-03 15:47:00.607,15.5,20.0,249
2020-12-03 15:46:58.330,15.5,20.0,250
2020-12-03 15:46:56.053,15.5,20.0,250
2020-12-03 15:46:53.775,15.5,20.1,249
2020-12-03 15:46:51.498,15.5,20.1,249
2020-12-03 15:46:49.221,15.5,20.1,250
2020-12-03 15:46:46.943,15.5,20.1,249
2020-12-03 15:46:44.666,15.5,20.0,250
2020-12-03 15:46:42.389,15.5,20.0,250
2020-12-03 15:46:40.111,15.5,20.0,249
2020-12-03 15:46:37.834,15.5,20.0,249
2020-12-03 15:46:35.557,15.5,20.0,250
2020-12-03 15:46:33.279,15.5,20.0,250
2020-12-03 15:46:31.002,15.5,20.0,249
2020-12-03 15:46:28.725,15.5,20.0,249
2020-12-03 15:46:26.447,15.5,20.0,249
2020-12-03 15:46:24.170,15.5,20.0,250
2020-12-03 15:46:21.893,15.5,20.0,250
2020-12-03 15:46:19.615,15.5,20.0,252
2020-12-03 15:46:17.338,15.5,20.0,249
2020-12-03 15:46:15.061,15.5,20.0,250
2020-12-03 15:46:12.783,15.6,20.1,247
2020-12-03 15:46:10.506,15.5,20.1,249
2020-12-03 15:46:08.229,15.5,20.2,250
2020-12-03 15:46:05.951,15.5,20.2,249
2020-12-03 15:46:03.674,15.5,20.2,250
2020-12-03 15:46:01.396,15.5,20.2,250
2020-12-03 15:45:59.119,15.5,20.2,250
2020-12-03 15:45:56.842,15.5,20.2,250
2020-12-03 15:45:54.564,15.5,20.2,250
2020-12-03 15:45:52.287,15.5,20.1,250
2020-12-03 15:45:50.014,15.5,20.2,252
2020-12-03 15:45:47.736,15.5,20.2,249
2020-12-03 15:45:45.459,15.5,20.2,250
2020-12-03 15:45:43.182,15.5,20.2,250
2020-12-03 15:45:40.904,15.5,20.3,250
2020-12-03 15:45:38.627,15.5,20.3,249
2020-12-03 15:45:36.350,15.5,20.3,250
2020-12-03 15:45:34.072,15.5,20.3,250
2020-12-03 15:45:31.795,15.5,20.2,250
2020-12-03 15:45:29.518,15.5,20.2,250
2020-12-03 15:45:27.240,15.5,20.2,250
2020-12-03 15:45:24.962,15.5,20.2,250
2020-12-03 15:45:22.685,15.5,20.2,250
2020-12-03 15:45:20.408,15.5,20.2,250
2020-12-03 15:45:18.130,15.5,20.1,250
2020-12-03 15:45:15.853,15.5,20.1,250
2020-12-03 15:45:13.576,15.5,20.1,250
2020-12-03 15:45:11.298,15.5,20.0,250
2020-12-03 15:45:09.021,15.5,20.0,250
2020-12-03 15:45:06.744,15.5,20.0,250
2020-12-03 15:45:04.466,15.5,20.0,250
2020-12-03 15:45:02.189,15.5,20.0,250
2020-12-03 15:44:59.911,15.5,20.0,250
2020-12-03 15:44:57.634,15.5,20.0,250
2020-12-03 15:44:55.357,15.5,20.0,250
2020-12-03 15:44:53.079,15.5,20.0,250
2020-12-03 15:44:50.802,15.5,20.0,249
2020-12-03 15:44:48.525,15.5,20.0,250
2020-12-03 15:44:46.247,15.5,20.0,250
2020-12-03 15:44:43.970,15.5,20.0,250
2020-12-03 15:44:41.693,15.5,20.0,250
2020-12-03 15:44:39.415,15.5,20.0,250
2020-12-03 15:44:37.138,15.5,20.0,250
2020-12-03 15:44:34.861,15.5,20.0,250
2020-12-03 15:44:32.583,15.5,20.0,250
2020-12-03 15:44:30.307,15.5,20.1,250
2020-12-03 15:44:28.029,15.5,20.1,250
2020-12-03 15:44:25.752,15.5,20.1,250
2020-12-03 15:44:23.474,15.5,20.1,249
2020-12-03 15:44:21.197,15.5,20.2,250
2020-12-03 15:44:18.919,15.5,20.2,252
2020-12-03 15:44:16.642,15.5,20.2,250
2020-12-03 15:44:14.364,15.5,20.3,250
2020-12-03 15:44:12.087,15.5,20.3,250
2020-12-03 15:44:09.810,15.5,20.3,250
2020-12-03 15:44:07.532,15.5,20.4,250
2020-12-03 15:44:05.255,15.5,20.4,250
2020-12-03 15:44:02.978,15.5,20.4,249
2020-12-03 15:44:00.700,15.5,20.4,249
2020-12-03 15:43:58.423,15.5,20.4,250
2020-12-03 15:43:56.146,15.5,20.4,250
2020-12-03 15:43:53.868,15.5,20.4,249
2020-12-03 15:43:51.591,15.5,20.4,250
2020-12-03 15:43:49.314,15.5,20.4,250
2020-12-03 15:43:47.036,15.5,20.4,250
2020-12-03 15:43:44.759,15.5,20.4,250
2020-12-03 15:43:42.482,15.5,20.3,249
2020-12-03 15:43:40.204,15.5,20.3,250
2020-12-03 15:43:37.927,15.5,20.3,250
2020-12-03 15:43:35.650,15.5,20.2,250
2020-12-03 15:43:33.373,15.5,20.2,250
2020-12-03 15:43:31.095,15.5,20.2,250
2020-12-03 15:43:28.817,15.5,20.2,250
2020-12-03 15:43:26.540,15.5,20.2,250
2020-12-03 15:43:24.263,15.5,20.1,250
2020-12-03 15:43:21.990,15.5,20.1,250
2020-12-03 15:43:19.713,15.5,20.1,250
2020-12-03 15:43:17.435,15.4,20.0,250
2020-12-03 15:43:15.158,15.5,20.1,250
2020-12-03 15:43:12.880,15.5,20.1,250
2020-12-03 15:43:10.603,15.4,20.0,250
2020-12-03 15:43:08.326,15.4,20.0,250
2020-12-03 15:43:06.048,15.5,20.0,250
2020-12-03 15:43:03.771,15.5,20.0,250
2020-12-03 15:43:01.494,15.5,20.1,250
2020-12-03 15:42:59.216,15.5,20.1,249
2020-12-03 15:42:56.939,15.5,20.1,250
2020-12-03 15:42:54.662,15.5,20.1,250
2020-12-03 15:42:52.384,15.5,20.1,250
2020-12-03 15:42:50.107,15.5,20.1,250
2020-12-03 15:42:47.830,15.5,20.1,250
2020-12-03 15:42:45.552,15.5,20.0,249
2020-12-03 15:42:43.275,15.5,20.0,250
2020-12-03 15:42:40.997,15.5,20.0,250
2020-12-03 15:42:38.720,15.5,20.0,250
2020-12-03 15:42:36.443,15.5,20.0,250
2020-12-03 15:42:34.165,15.5,20.0,249
2020-12-03 15:42:31.888,15.5,20.0,250
2020-12-03 15:42:29.611,15.5,20.0,249
2020-12-03 15:42:27.333,15.5,20.0,250
2020-12-03 15:42:25.057,15.5,20.0,252
2020-12-03 15:42:22.778,15.5,20.0,249
2020-12-03 15:42:20.501,15.5,20.0,250
2020-12-03 15:42:18.224,15.5,20.0,249
2020-12-03 15:42:15.946,15.5,20.1,250
2020-12-03 15:42:13.669,15.5,20.1,250
2020-12-03 15:42:11.392,15.5,20.0,250
2020-12-03 15:42:09.114,15.5,20.1,250
2020-12-03 15:42:06.837,15.5,20.1,250
2020-12-03 15:42:04.560,15.5,20.1,249
2020-12-03 15:42:02.286,15.5,20.1,249
2020-12-03 15:42:00.009,15.5,20.1,250
2020-12-03 15:41:57.732,15.5,20.1,250
2020-12-03 15:41:55.454,15.5,20.1,249
2020-12-03 15:41:53.177,15.5,20.1,250
2020-12-03 15:41:50.900,15.5,20.1,249
2020-12-03 15:41:48.622,15.5,20.1,250
2020-12-03 15:41:46.345,15.5,20.2,250
2020-12-03 15:41:44.068,15.5,20.2,250
2020-12-03 15:41:41.790,15.5,20.2,249
2020-12-03 15:41:39.513,15.5,20.2,250
2020-12-03 15:41:37.236,15.5,20.1,250
2020-12-03 15:41:34.959,15.5,20.1,250
2020-12-03 15:41:32.681,15.5,20.1,250
2020-12-03 15:41:30.403,15.5,20.1,249
2020-12-03 15:41:28.126,15.5,20.1,249
2020-12-03 15:41:25.849,15.5,20.1,247
2020-12-03 15:41:23.571,15.5,20.1,247
2020-12-03 15:41:21.294,15.5,20.1,247
2020-12-03 15:41:19.017,15.5,20.1,245
2020-12-03 15:41:16.740,15.5,20.0,245
2020-12-03 15:41:14.462,15.5,20.0,247
2020-12-03 15:41:12.185,15.5,20.0,245
2020-12-03 15:41:09.907,15.5,20.0,245
2020-12-03 15:41:07.630,15.5,20.0,245
2020-12-03 15:41:05.353,15.5,20.0,245
2020-12-03 15:41:03.076,15.5,20.0,245
2020-12-03 15:41:00.798,15.5,20.0,245
2020-12-03 15:40:58.521,15.5,20.0,247
2020-12-03 15:40:56.243,15.5,20.0,245
2020-12-03 15:40:53.966,15.5,20.0,245
2020-12-03 15:40:51.689,15.5,20.0,245
2020-12-03 15:40:49.411,15.5,20.0,243
2020-12-03 15:40:47.134,15.5,20.0,243
2020-12-03 15:40:44.857,15.5,20.0,245
2020-12-03 15:40:42.579,15.5,20.0,247
2020-12-03 15:40:40.302,15.5,20.0,250
2020-12-03 15:40:38.025,15.5,20.0,250
2020-12-03 15:40:35.747,15.5,20.1,250
2020-12-03 15:40:33.470,15.5,20.1,250
2020-12-03 15:40:31.197,15.5,20.1,250
2020-12-03 15:40:28.919,15.5,20.1,250
2020-12-03 15:40:26.642,15.5,20.1,250
2020-12-03 15:40:24.365,15.5,20.2,249
2020-12-03 15:40:22.087,15.4,20.1,249
2020-12-03 15:40:19.811,15.5,20.2,249
2020-12-03 15:40:17.533,15.5,20.2,249
2020-12-03 15:40:15.255,15.5,20.2,250
2020-12-03 15:40:12.978,15.5,20.3,250
2020-12-03 15:40:10.701,15.5,20.3,250
2020-12-03 15:40:08.423,15.5,20.2,249
2020-12-03 15:40:06.146,15.5,20.2,243
2020-12-03 15:40:03.869,15.5,20.1,245
2020-12-03 15:40:01.591,15.5,20.1,250
2020-12-03 15:39:59.314,15.5,20.0,250
2020-12-03 15:39:57.037,15.5,20.1,250
2020-12-03 15:39:54.759,15.5,20.1,250
2020-12-03 15:39:52.482,15.5,20.1,250
2020-12-03 15:39:50.205,15.5,20.1,249
2020-12-03 15:39:47.927,15.5,20.2,247
2020-12-03 15:39:45.650,15.5,20.2,245
2020-12-03 15:39:43.373,15.5,20.2,245
2020-12-03 15:39:41.095,15.5,20.2,245
2020-12-03 15:39:38.818,15.5,20.2,245
2020-12-03 15:39:36.541,15.5,20.1,245
2020-12-03 15:39:34.263,15.5,20.1,245
2020-12-03 15:39:31.986,15.5,20.1,249
2020-12-03 15:39:29.708,15.5,20.1,249
2020-12-03 15:39:27.431,15.5,20.1,250
2020-12-03 15:39:25.154,15.5,20.2,250
2020-12-03 15:39:22.876,15.5,20.2,249
2020-12-03 15:39:20.599,15.5,20.1,249
2020-12-03 15:39:18.322,15.5,20.1,250
